"id","taxonID","identifier","parentNameUsageID","kingdom","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","modified","scientificName","taxonRank","references"
205526,"https://www.inaturalist.org/taxa/205526","https://www.inaturalist.org/taxa/205526","https://www.inaturalist.org/taxa/205524","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","verrucigera","verrucigera","2013-02-18T03:41:27Z","Aspicilia verrucigera verrucigera","variety","http://www.ubio.org/browser/details.php?namebankID=3275447"
205550,"https://www.inaturalist.org/taxa/205550","https://www.inaturalist.org/taxa/205550","https://www.inaturalist.org/taxa/205553","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","fruticulosa","fruticulosofoliacea","2013-02-18T03:52:43Z","Aspicilia fruticulosa fruticulosofoliacea","variety","http://www.ubio.org/browser/details.php?namebankID=3225692"
205551,"https://www.inaturalist.org/taxa/205551","https://www.inaturalist.org/taxa/205551","https://www.inaturalist.org/taxa/205553","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","fruticulosa","elegans","2013-02-18T03:52:43Z","Aspicilia fruticulosa elegans","variety","http://www.ubio.org/browser/details.php?namebankID=3228073"
205552,"https://www.inaturalist.org/taxa/205552","https://www.inaturalist.org/taxa/205552","https://www.inaturalist.org/taxa/205553","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","fruticulosa","fruticulosa","2013-02-18T03:52:43Z","Aspicilia fruticulosa fruticulosa","variety","http://www.ubio.org/browser/details.php?namebankID=1420671"
205553,"https://www.inaturalist.org/taxa/205553","https://www.inaturalist.org/taxa/205553","https://www.inaturalist.org/taxa/175944","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","fruticulosa","","2017-05-30T19:09:27Z","Aspicilia fruticulosa","species","http://www.ubio.org/browser/details.php?namebankID=1372977"
205554,"https://www.inaturalist.org/taxa/205554","https://www.inaturalist.org/taxa/205554","https://www.inaturalist.org/taxa/205553","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","fruticulosa","ferruginea","2019-04-23T04:56:04Z","Aspicilia fruticulosa ferruginea","form","http://www.ubio.org/browser/details.php?namebankID=1634509"
205555,"https://www.inaturalist.org/taxa/205555","https://www.inaturalist.org/taxa/205555","https://www.inaturalist.org/taxa/205553","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Megasporaceae","Aspicilia","fruticulosa","taurica","2019-04-23T04:56:03Z","Aspicilia fruticulosa taurica","form","http://www.ubio.org/browser/details.php?namebankID=1634510"
205557,"https://www.inaturalist.org/taxa/205557","https://www.inaturalist.org/taxa/205557","https://www.inaturalist.org/taxa/175884","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","Astrothelium","versicolor","","2013-02-18T03:55:28Z","Astrothelium versicolor","species","http://www.ubio.org/browser/details.php?namebankID=8279674"
205559,"https://www.inaturalist.org/taxa/205559","https://www.inaturalist.org/taxa/205559","https://www.inaturalist.org/taxa/205562","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidia","rubella","activa","2013-02-18T03:58:41Z","Bacidia rubella activa","form","http://www.ubio.org/browser/details.php?namebankID=1634515"
205560,"https://www.inaturalist.org/taxa/205560","https://www.inaturalist.org/taxa/205560","https://www.inaturalist.org/taxa/205562","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidia","rubella","fallax","2013-02-18T03:58:43Z","Bacidia rubella fallax","variety","http://www.ubio.org/browser/details.php?namebankID=1617478"
205561,"https://www.inaturalist.org/taxa/205561","https://www.inaturalist.org/taxa/205561","https://www.inaturalist.org/taxa/205562","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidia","rubella","rubella","2013-02-18T03:58:43Z","Bacidia rubella rubella","variety","http://www.ubio.org/browser/details.php?namebankID=1434414"
205562,"https://www.inaturalist.org/taxa/205562","https://www.inaturalist.org/taxa/205562","https://www.inaturalist.org/taxa/175969","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidia","rubella","","2019-08-27T02:14:14Z","Bacidia rubella","species","http://www.ubio.org/browser/details.php?namebankID=2420350"
205563,"https://www.inaturalist.org/taxa/205563","https://www.inaturalist.org/taxa/205563","https://www.inaturalist.org/taxa/205562","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidia","rubella","porriginosa","2019-04-23T04:56:08Z","Bacidia rubella porriginosa","variety","http://www.ubio.org/browser/details.php?namebankID=2424657"
205564,"https://www.inaturalist.org/taxa/205564","https://www.inaturalist.org/taxa/205564","https://www.inaturalist.org/taxa/175969","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidia","polychroa","","2019-08-27T02:14:14Z","Bacidia polychroa","species","http://www.ubio.org/browser/details.php?namebankID=441061"
205566,"https://www.inaturalist.org/taxa/205566","https://www.inaturalist.org/taxa/205566","https://www.inaturalist.org/taxa/175969","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidia","diffracta","","2013-02-18T04:03:14Z","Bacidia diffracta","species","http://www.ubio.org/browser/details.php?namebankID=8279923"
205567,"https://www.inaturalist.org/taxa/205567","https://www.inaturalist.org/taxa/205567","https://www.inaturalist.org/taxa/175969","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Bacidia","schweinitzii","","2017-02-18T09:18:08Z","Bacidia schweinitzii","species","http://www.ubio.org/browser/details.php?namebankID=8279958"
205569,"https://www.inaturalist.org/taxa/205569","https://www.inaturalist.org/taxa/205569","https://www.inaturalist.org/taxa/175954","Fungi","Ascomycota","Lecanoromycetes","Baeomycetales","Baeomycetaceae","Baeomyces","placophyllus","","2019-08-27T02:16:26Z","Baeomyces placophyllus","species","http://www.ubio.org/browser/details.php?namebankID=8280007"
205572,"https://www.inaturalist.org/taxa/205572","https://www.inaturalist.org/taxa/205572","https://www.inaturalist.org/taxa/205574","Fungi","Ascomycota","Lecanoromycetes","Baeomycetales","Baeomycetaceae","Baeomyces","carneus","fuscorufescens","2013-02-18T04:16:24Z","Baeomyces carneus fuscorufescens","variety","http://www.ubio.org/browser/details.php?namebankID=4043139"
205573,"https://www.inaturalist.org/taxa/205573","https://www.inaturalist.org/taxa/205573","https://www.inaturalist.org/taxa/205574","Fungi","Ascomycota","Lecanoromycetes","Baeomycetales","Baeomycetaceae","Baeomyces","carneus","carneus","2013-02-18T04:16:24Z","Baeomyces carneus carneus","variety","http://www.ubio.org/browser/details.php?namebankID=3353533"
205574,"https://www.inaturalist.org/taxa/205574","https://www.inaturalist.org/taxa/205574","https://www.inaturalist.org/taxa/175954","Fungi","Ascomycota","Lecanoromycetes","Baeomycetales","Baeomycetaceae","Baeomyces","carneus","","2019-08-27T02:16:26Z","Baeomyces carneus","species","http://www.ubio.org/browser/details.php?namebankID=8280006"
205575,"https://www.inaturalist.org/taxa/205575","https://www.inaturalist.org/taxa/205575","https://www.inaturalist.org/taxa/175940","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","Bellemerea","alpina","","2019-08-27T02:15:10Z","Bellemerea alpina","species","http://www.ubio.org/browser/details.php?namebankID=441006"
205576,"https://www.inaturalist.org/taxa/205576","https://www.inaturalist.org/taxa/205576","https://www.inaturalist.org/taxa/175940","Fungi","Ascomycota","Lecanoromycetes","Lecideales","Lecideaceae","Bellemerea","cinereorufescens","","2019-08-27T02:15:10Z","Bellemerea cinereorufescens","species","http://www.ubio.org/browser/details.php?namebankID=441007"
205581,"https://www.inaturalist.org/taxa/205581","https://www.inaturalist.org/taxa/205581","https://www.inaturalist.org/taxa/205585","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Biatora","vernalis","vernalis","2013-02-18T04:29:54Z","Biatora vernalis vernalis","form","http://www.ubio.org/browser/details.php?namebankID=1434432"
205582,"https://www.inaturalist.org/taxa/205582","https://www.inaturalist.org/taxa/205582","https://www.inaturalist.org/taxa/205585","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Biatora","vernalis","subgilva","2013-02-18T04:29:54Z","Biatora vernalis subgilva","variety","http://www.ubio.org/browser/details.php?namebankID=1431705"
205583,"https://www.inaturalist.org/taxa/205583","https://www.inaturalist.org/taxa/205583","https://www.inaturalist.org/taxa/205585","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Biatora","vernalis","conglomerata","2013-02-18T04:32:59Z","Biatora vernalis conglomerata","form","http://www.ubio.org/browser/details.php?namebankID=1618662"
205584,"https://www.inaturalist.org/taxa/205584","https://www.inaturalist.org/taxa/205584","https://www.inaturalist.org/taxa/205585","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Biatora","vernalis","isabellina","2013-02-18T04:33:01Z","Biatora vernalis isabellina","variety","http://www.ubio.org/browser/details.php?namebankID=1633021"
205585,"https://www.inaturalist.org/taxa/205585","https://www.inaturalist.org/taxa/205585","https://www.inaturalist.org/taxa/175943","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Biatora","vernalis","","2019-08-27T02:14:22Z","Biatora vernalis","species","http://www.ubio.org/browser/details.php?namebankID=441083"
205587,"https://www.inaturalist.org/taxa/205587","https://www.inaturalist.org/taxa/205587","https://www.inaturalist.org/taxa/175943","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Biatora","subduplex","","2019-08-27T02:14:21Z","Biatora subduplex","species","http://www.ubio.org/browser/details.php?namebankID=8280290"
205588,"https://www.inaturalist.org/taxa/205588","https://www.inaturalist.org/taxa/205588","https://www.inaturalist.org/taxa/175947","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Brodoa","oroarctica","","2019-08-27T02:13:21Z","Brodoa oroarctica","species","http://www.ubio.org/browser/details.php?namebankID=441411"
205663,"https://www.inaturalist.org/taxa/205663","https://www.inaturalist.org/taxa/205663","https://www.inaturalist.org/taxa/117926","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Bryoria","fremontii","","2020-12-16T08:34:32Z","Bryoria fremontii","species","http://www.ubio.org/browser/details.php?namebankID=4024941"
205665,"https://www.inaturalist.org/taxa/205665","https://www.inaturalist.org/taxa/205665","https://www.inaturalist.org/taxa/117926","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Bryoria","simplicior","","2019-08-27T02:13:25Z","Bryoria simplicior","species","http://www.ubio.org/browser/details.php?namebankID=3949802"
205668,"https://www.inaturalist.org/taxa/205668","https://www.inaturalist.org/taxa/205668","https://www.inaturalist.org/taxa/117926","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Bryoria","glabra","","2019-08-27T02:13:24Z","Bryoria glabra","species","http://www.ubio.org/browser/details.php?namebankID=8280898"
205670,"https://www.inaturalist.org/taxa/205670","https://www.inaturalist.org/taxa/205670","https://www.inaturalist.org/taxa/117926","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Bryoria","nadvornikiana","","2019-08-27T02:13:24Z","Bryoria nadvornikiana","species","http://www.ubio.org/browser/details.php?namebankID=441427"
205672,"https://www.inaturalist.org/taxa/205672","https://www.inaturalist.org/taxa/205672","https://www.inaturalist.org/taxa/117926","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Bryoria","nitidula","","2019-08-27T02:13:25Z","Bryoria nitidula","species","http://www.ubio.org/browser/details.php?namebankID=3949801"
205673,"https://www.inaturalist.org/taxa/205673","https://www.inaturalist.org/taxa/205673","https://www.inaturalist.org/taxa/117926","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Bryoria","pseudofuscescens","","2015-05-11T08:03:56Z","Bryoria pseudofuscescens","species","http://www.ubio.org/browser/details.php?namebankID=441432"
205677,"https://www.inaturalist.org/taxa/205677","https://www.inaturalist.org/taxa/205677","https://www.inaturalist.org/taxa/117926","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae","Bryoria","salazinica","","2015-04-03T22:25:24Z","Bryoria salazinica","species","http://www.ubio.org/browser/details.php?namebankID=8280915"
205681,"https://www.inaturalist.org/taxa/205681","https://www.inaturalist.org/taxa/205681","https://www.inaturalist.org/taxa/205684","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Buellia","disciformis","cinereoferruginea","2013-02-18T21:12:25Z","Buellia disciformis cinereoferruginea","variety","http://www.ubio.org/browser/details.php?namebankID=3292360"
205682,"https://www.inaturalist.org/taxa/205682","https://www.inaturalist.org/taxa/205682","https://www.inaturalist.org/taxa/205684","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Buellia","disciformis","disciformis","2013-02-18T21:12:25Z","Buellia disciformis disciformis","variety","http://www.ubio.org/browser/details.php?namebankID=3276301"
205683,"https://www.inaturalist.org/taxa/205683","https://www.inaturalist.org/taxa/205683","https://www.inaturalist.org/taxa/205684","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Buellia","disciformis","inspersa","2013-02-18T21:12:25Z","Buellia disciformis inspersa","variety","http://www.ubio.org/browser/details.php?namebankID=3349604"
205684,"https://www.inaturalist.org/taxa/205684","https://www.inaturalist.org/taxa/205684","https://www.inaturalist.org/taxa/117925","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Buellia","disciformis","","2019-08-27T02:12:22Z","Buellia disciformis","species","http://www.ubio.org/browser/details.php?namebankID=2420496"
205685,"https://www.inaturalist.org/taxa/205685","https://www.inaturalist.org/taxa/205685","https://www.inaturalist.org/taxa/205684","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Buellia","disciformis","microcarpa","2019-04-23T04:56:10Z","Buellia disciformis microcarpa","form","http://www.ubio.org/browser/details.php?namebankID=1635256"
205686,"https://www.inaturalist.org/taxa/205686","https://www.inaturalist.org/taxa/205686","https://www.inaturalist.org/taxa/205684","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Buellia","disciformis","vulgata","2019-04-23T04:56:10Z","Buellia disciformis vulgata","form","http://www.ubio.org/browser/details.php?namebankID=1633867"
205689,"https://www.inaturalist.org/taxa/205689","https://www.inaturalist.org/taxa/205689","https://www.inaturalist.org/taxa/117925","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Buellia","erubescens","","2022-10-19T17:33:09Z","Buellia erubescens","species","http://www.ubio.org/browser/details.php?namebankID=441722"
205690,"https://www.inaturalist.org/taxa/205690","https://www.inaturalist.org/taxa/205690","https://www.inaturalist.org/taxa/117925","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","Buellia","halonia","","2017-11-26T07:55:01Z","Buellia halonia","species","http://www.ubio.org/browser/details.php?namebankID=2641939"
205692,"https://www.inaturalist.org/taxa/205692","https://www.inaturalist.org/taxa/205692","https://www.inaturalist.org/taxa/205694","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","Lecidella","asema","asema","2013-02-18T21:15:26Z","Lecidella asema asema","variety","http://www.ubio.org/browser/details.php?namebankID=3354994"
205693,"https://www.inaturalist.org/taxa/205693","https://www.inaturalist.org/taxa/205693","https://www.inaturalist.org/taxa/205694","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Lecanoraceae","Lecidella","asema","elaeochromoides","2013-02-18T21:15:28Z","Lecidella asema elaeochromoides","variety","http://www.ubio.org/browser/details.php?namebankID=3939990"
