"Family","Genus","Authority","id","taxonID","identifier","parentNameUsageID","kingdom","phylum","class","order","family","specificEpithet","infraspecificEpithet","modified","scientificName","taxonRank","references"
"Caliciaceae","Thelomma","A. Massal.",146939,"https://www.inaturalist.org/taxa/146939","https://www.inaturalist.org/taxa/146939","https://www.inaturalist.org/taxa/117923","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","","","2012-09-01T18:06:48Z","Thelomma","genus","http://www.ubio.org/browser/details.php?namebankID=235981"
"Caliciaceae","Tholurna","Norman",174821,"https://www.inaturalist.org/taxa/174821","https://www.inaturalist.org/taxa/174821","https://www.inaturalist.org/taxa/117923","Fungi","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae","","","2018-11-07T08:10:40Z","Tholurna","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2432455"
"Candelariaceae","Candelaria","A. Massal.",69468,"https://www.inaturalist.org/taxa/69468","https://www.inaturalist.org/taxa/69468","https://www.inaturalist.org/taxa/69475","Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","","","2021-01-25T01:54:47Z","Candelaria","genus","http://www.ubio.org/browser/details.php?namebankID=2560867"
"Candelariaceae","Candelariella","Müll. Arg.",155094,"https://www.inaturalist.org/taxa/155094","https://www.inaturalist.org/taxa/155094","https://www.inaturalist.org/taxa/69475","Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","","","2019-11-23T01:23:21Z","Candelariella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378491"
"Candelariaceae","Candelina","Poelt",175971,"https://www.inaturalist.org/taxa/175971","https://www.inaturalist.org/taxa/175971","https://www.inaturalist.org/taxa/69475","Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","","","2012-10-23T23:20:44Z","Candelina","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378513"
"Candelariaceae","Placomaronea","Räsänen",464208,"https://www.inaturalist.org/taxa/464208","https://www.inaturalist.org/taxa/464208","https://www.inaturalist.org/taxa/69475","Fungi","Ascomycota","Candelariomycetes","Candelariales","Candelariaceae","","","2021-01-27T05:20:54Z","Placomaronea","genus","http://speciesfungorum.org/"
"Carbonicolaceae","Carbonicola","Bendiksby & Timdal",464928,"https://www.inaturalist.org/taxa/464928","https://www.inaturalist.org/taxa/464928","https://www.inaturalist.org/taxa/464943","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Carbonicolaceae","","","2019-08-27T02:12:31Z","Carbonicola","genus","http://www.ubio.org/browser/details.php?namebankID=4103513"
"Catillariaceae","Catillaria","A. Massal.",175892,"https://www.inaturalist.org/taxa/175892","https://www.inaturalist.org/taxa/175892","https://www.inaturalist.org/taxa/175159","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Catillariaceae","","","2019-08-27T02:12:32Z","Catillaria","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378574"
"Catillariaceae","Placolecis","Trevis.",1225218,"https://www.inaturalist.org/taxa/1225218","https://www.inaturalist.org/taxa/1225218","https://www.inaturalist.org/taxa/175159","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Catillariaceae","","","2021-03-16T15:12:57Z","Placolecis","genus","https://eol.org/pages/53688670"
"Catillariaceae","Solenopsora","A. Massal.",355344,"https://www.inaturalist.org/taxa/355344","https://www.inaturalist.org/taxa/355344","https://www.inaturalist.org/taxa/175159","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Catillariaceae","","","2014-05-02T04:35:23Z","Solenopsora","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2378808"
"Catillariaceae","Xanthopsorella","Kalb & Hafellner",174736,"https://www.inaturalist.org/taxa/174736","https://www.inaturalist.org/taxa/174736","https://www.inaturalist.org/taxa/175159","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Catillariaceae","","","2012-10-24T00:54:50Z","Xanthopsorella","genus","http://www.ubio.org/browser/details.php?namebankID=4889204"
"Celotheliaceae","Celothelium","A. Massal.",462634,"https://www.inaturalist.org/taxa/462634","https://www.inaturalist.org/taxa/462634","https://www.inaturalist.org/taxa/462633","Fungi","Ascomycota","Eurotiomycetes","Phaeomoniellales","Celotheliaceae","","","2015-05-11T08:26:06Z","Celothelium","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2378579"
"Chrysotrichaceae","Chrysothrix","Mont.",117942,"https://www.inaturalist.org/taxa/117942","https://www.inaturalist.org/taxa/117942","https://www.inaturalist.org/taxa/117941","Fungi","Ascomycota","Arthoniomycetes","Arthoniales","Chrysothricaceae","","","2019-11-10T07:10:48Z","Chrysothrix","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267319"
"Cladoniaceae","Carassea","S. Stenroos",950908,"https://www.inaturalist.org/taxa/950908","https://www.inaturalist.org/taxa/950908","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2019-10-03T22:08:21Z","Carassea","genus","https://eol.org/pages/48376930"
"Cladoniaceae","Cetradonia","J.C. Wei & Ahti",481586,"https://www.inaturalist.org/taxa/481586","https://www.inaturalist.org/taxa/481586","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2021-12-19T21:40:20Z","Cetradonia","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/Archive/chcklst7-19.htm#C"
"Cladoniaceae","Cladia","Nyl.",122029,"https://www.inaturalist.org/taxa/122029","https://www.inaturalist.org/taxa/122029","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2014-11-06T02:38:01Z","Cladia","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267571"
"Cladoniaceae","Cladonia","Hill ex P. Browne",49490,"https://www.inaturalist.org/taxa/49490","https://www.inaturalist.org/taxa/49490","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2019-11-25T16:10:44Z","Cladonia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2377627"
"Cladoniaceae","Gymnoderma","Nyl.",175760,"https://www.inaturalist.org/taxa/175760","https://www.inaturalist.org/taxa/175760","https://www.inaturalist.org/taxa/118108","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","","","2012-10-23T23:12:18Z","Gymnoderma","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2397400"
"Cladoniaceae","Metus","D.J. Galloway & P. James",379127,"https://www.inaturalist.org/taxa/379127","https://www.inaturalist.org/taxa/379127","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2014-11-04T04:17:56Z","Metus","genus",""
"Cladoniaceae","Notocladonia","S. Hammer",379164,"https://www.inaturalist.org/taxa/379164","https://www.inaturalist.org/taxa/379164","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2015-02-23T01:07:36Z","Notocladonia","genus",""
"Cladoniaceae","Pilophorus","Th. Fr.",128925,"https://www.inaturalist.org/taxa/128925","https://www.inaturalist.org/taxa/128925","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2021-09-27T16:12:18Z","Pilophorus","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2268213"
"Cladoniaceae","Pycnothelia","Duf.",175395,"https://www.inaturalist.org/taxa/175395","https://www.inaturalist.org/taxa/175395","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2019-08-27T02:12:54Z","Pycnothelia","genus","http://www.ubio.org/browser/details.php?namebankID=2560888"
"Cladoniaceae","Squamella","S. Hammer",1203266,"https://www.inaturalist.org/taxa/1203266","https://www.inaturalist.org/taxa/1203266","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2021-02-23T19:45:12Z","Squamella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2457903"
"Cladoniaceae","Thysanothecium","Mont. & Berk.",369654,"https://www.inaturalist.org/taxa/369654","https://www.inaturalist.org/taxa/369654","https://www.inaturalist.org/taxa/49489","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Cladoniaceae","","","2014-09-11T07:52:05Z","Thysanothecium","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2379267"
"Clavulinaceae","Multiclavula","R.H. Petersen",175541,"https://www.inaturalist.org/taxa/175541","https://www.inaturalist.org/taxa/175541","https://www.inaturalist.org/taxa/48423","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","","","2022-06-13T14:48:42Z","Multiclavula","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2468503"
"Coccocarpiaceae","Coccocarpia","Pers.",175988,"https://www.inaturalist.org/taxa/175988","https://www.inaturalist.org/taxa/175988","https://www.inaturalist.org/taxa/174992","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Coccocarpiaceae","","","2012-10-23T23:21:23Z","Coccocarpia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378675"
"Coccocarpiaceae","Peltularia","R. Sant.",379186,"https://www.inaturalist.org/taxa/379186","https://www.inaturalist.org/taxa/379186","https://www.inaturalist.org/taxa/174992","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Coccocarpiaceae","","","2015-01-27T21:20:40Z","Peltularia","genus",""
"Coccocarpiaceae","Spilonema","Bornet",174870,"https://www.inaturalist.org/taxa/174870","https://www.inaturalist.org/taxa/174870","https://www.inaturalist.org/taxa/174992","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Coccocarpiaceae","","","2012-10-23T21:43:56Z","Spilonema","genus","http://www.ubio.org/browser/details.php?namebankID=2560894"
"Coccotremataceae","Coccotrema","Müll. Arg.",175952,"https://www.inaturalist.org/taxa/175952","https://www.inaturalist.org/taxa/175952","https://www.inaturalist.org/taxa/176054","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Coccotremataceae","","","2012-10-23T23:19:55Z","Coccotrema","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378676"
"Coccotremataceae","Gyalectaria","Lumbsch, Kalb & Schmitt",474426,"https://www.inaturalist.org/taxa/474426","https://www.inaturalist.org/taxa/474426","https://www.inaturalist.org/taxa/176054","Fungi","Ascomycota","Lecanoromycetes","Pertusariales","Coccotremataceae","","","2015-09-25T21:23:07Z","Gyalectaria","genus","http://eol.org/pages/21305794"
"Coenogoniaceae","Coenogonium","Ehrenb. ex Nees",132205,"https://www.inaturalist.org/taxa/132205","https://www.inaturalist.org/taxa/132205","https://www.inaturalist.org/taxa/117959","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Coenogoniaceae","","","2019-08-27T02:16:31Z","Coenogonium","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2266851"
"Collemataceae","Blennothallia","Trevis.",464245,"https://www.inaturalist.org/taxa/464245","https://www.inaturalist.org/taxa/464245","https://www.inaturalist.org/taxa/117961","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Collemataceae","","","2019-08-27T02:15:16Z","Blennothallia","genus",""
"Collemataceae","Callome","Otálora & Wedin",464246,"https://www.inaturalist.org/taxa/464246","https://www.inaturalist.org/taxa/464246","https://www.inaturalist.org/taxa/117961","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Collemataceae","","","2020-02-03T15:47:41Z","Callome","genus",""
"Collemataceae","Collema","F.H. Wigg",117962,"https://www.inaturalist.org/taxa/117962","https://www.inaturalist.org/taxa/117962","https://www.inaturalist.org/taxa/117961","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Collemataceae","","","2019-08-27T02:15:17Z","Collema","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267736"
"Collemataceae","Enchylium","(Ach.) Gray",464247,"https://www.inaturalist.org/taxa/464247","https://www.inaturalist.org/taxa/464247","https://www.inaturalist.org/taxa/117961","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Collemataceae","","","2022-01-23T09:54:19Z","Enchylium","genus",""
"Collemataceae","Lathagrium","(Ach.) Gray",464241,"https://www.inaturalist.org/taxa/464241","https://www.inaturalist.org/taxa/464241","https://www.inaturalist.org/taxa/117961","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Collemataceae","","","2021-11-08T22:39:37Z","Lathagrium","genus",""
"Collemataceae","Leptogium","(Ach.) Gray",123114,"https://www.inaturalist.org/taxa/123114","https://www.inaturalist.org/taxa/123114","https://www.inaturalist.org/taxa/117961","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Collemataceae","","","2019-11-23T03:01:52Z","Leptogium","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267272"
"Collemataceae","Rostania","Trevis.",532757,"https://www.inaturalist.org/taxa/532757","https://www.inaturalist.org/taxa/532757","https://www.inaturalist.org/taxa/117961","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Collemataceae","","","2019-08-27T02:15:23Z","Rostania","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Collemataceae","Scytinium","(Ach.) Gray",526743,"https://www.inaturalist.org/taxa/526743","https://www.inaturalist.org/taxa/526743","https://www.inaturalist.org/taxa/117961","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Collemataceae","","","2021-01-28T00:24:25Z","Scytinium","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Coniocybaceae","Chaenotheca","(Th. Fr.) Th. Fr.",55457,"https://www.inaturalist.org/taxa/55457","https://www.inaturalist.org/taxa/55457","https://www.inaturalist.org/taxa/55456","Fungi","Ascomycota","Coniocybomycetes","Coniocybales","Coniocybaceae","","","2019-11-23T01:23:19Z","Chaenotheca","genus","http://www.ubio.org/browser/details.php?namebankID=235877"
"Coniocybaceae","Sclerophora","Chevall.",174951,"https://www.inaturalist.org/taxa/174951","https://www.inaturalist.org/taxa/174951","https://www.inaturalist.org/taxa/55456","Fungi","Ascomycota","Coniocybomycetes","Coniocybales","Coniocybaceae","","","2019-11-23T03:44:38Z","Sclerophora","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2397608"
"Corticiaceae","Marchandiomphalina","Diederich, Manfr. Binder & Lawrey",1047033,"https://www.inaturalist.org/taxa/1047033","https://www.inaturalist.org/taxa/1047033","https://www.inaturalist.org/taxa/130932","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","","","2020-03-18T02:04:17Z","Marchandiomphalina","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2389358"
"Cystocoleaceae","Cystocoleus","A. Massal.",175919,"https://www.inaturalist.org/taxa/175919","https://www.inaturalist.org/taxa/175919","https://www.inaturalist.org/taxa/791590","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cystocoleaceae","","","2022-11-23T23:18:42Z","Cystocoleus","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378709"
"Dacampiaceae","Dacampia","A. Massal.",176016,"https://www.inaturalist.org/taxa/176016","https://www.inaturalist.org/taxa/176016","https://www.inaturalist.org/taxa/175349","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dacampiaceae","","","2012-10-23T23:22:44Z","Dacampia","genus","http://www.ubio.org/browser/details.php?namebankID=234895"
"Dacampiaceae","Eopyrenula","R.C. Harris",175835,"https://www.inaturalist.org/taxa/175835","https://www.inaturalist.org/taxa/175835","https://www.inaturalist.org/taxa/372740","Fungi","Ascomycota","","","","","","2020-02-09T18:05:05Z","Eopyrenula","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378760"
"Dactylosporaceae","Sclerococcum","Fr.",903263,"https://www.inaturalist.org/taxa/903263","https://www.inaturalist.org/taxa/903263","https://www.inaturalist.org/taxa/176059","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Dactylosporaceae","","","2021-04-13T05:17:15Z","Sclerococcum","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2397211"
"Elixiaceae","Elixia","Lumbsch",175841,"https://www.inaturalist.org/taxa/175841","https://www.inaturalist.org/taxa/175841","https://www.inaturalist.org/taxa/176047","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Elixiaceae","","","2020-06-01T19:21:43Z","Elixia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378739"
"Fuscideaceae","Fuscidea","V. Wirth & Vězda",175812,"https://www.inaturalist.org/taxa/175812","https://www.inaturalist.org/taxa/175812","https://www.inaturalist.org/taxa/175583","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Fuscideaceae","","","2020-06-01T19:24:02Z","Fuscidea","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378916"
"Fuscideaceae","Maronea","A. Massal.",175580,"https://www.inaturalist.org/taxa/175580","https://www.inaturalist.org/taxa/175580","https://www.inaturalist.org/taxa/175583","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Fuscideaceae","","","2020-06-01T19:24:07Z","Maronea","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379773"
"Fuscideaceae","Orphniospora","Körb.",175502,"https://www.inaturalist.org/taxa/175502","https://www.inaturalist.org/taxa/175502","https://www.inaturalist.org/taxa/175583","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Fuscideaceae","","","2020-06-01T19:24:10Z","Orphniospora","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2377210"
"Gloeoheppiaceae","Gloeoheppia","Gyeln.",175790,"https://www.inaturalist.org/taxa/175790","https://www.inaturalist.org/taxa/175790","https://www.inaturalist.org/taxa/176040","Fungi","Ascomycota","Lichinomycetes","Lichinales","Gloeoheppiaceae","","","2012-10-23T23:13:11Z","Gloeoheppia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378931"
"Gomphillaceae","Actinoplaca","Müll. Arg.",575143,"https://www.inaturalist.org/taxa/575143","https://www.inaturalist.org/taxa/575143","https://www.inaturalist.org/taxa/117991","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae","","","2020-02-09T03:09:24Z","Actinoplaca","genus",""
